,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle,Weather/Time
180,0:53:30.507095,97.33730387687683,33.783782958984375,27.027027130126953,False,0.03491477452178893,180°  S,"( -0.1,  0.0,  9.7)","( -0.1,  0.0,  0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,58%,0%,1,-0.5408861637115479,Lincoln Mkz 2020,Clear Noon
181,0:53:31.407095,97.8389823436737,36.23188400268555,21.41327667236328,False,0.0033226069034034632,180°  S,"( -0.2,  0.0,  9.8)","(  0.0,  0.0,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,71%,0%,1,-0.5408861637115479,Lincoln Mkz 2020,Clear Noon
182,0:53:32.407095,98.37384724617004,36.900367736816406,20.920503616333008,False,0.010973887547148984,180°  S,"( -0.1, -0.1,  9.8)","( -0.0, -0.0,  0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,28%,0%,1,-0.5408861637115479,Lincoln Mkz 2020,Clear Noon
183,0:53:33.357095,98.88146662712097,36.3636360168457,26.66666603088379,False,0.02748408540442498,180°  S,"( -0.1, -0.0,  9.8)","( -0.2,  0.1, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002129)",0 m,53%,0%,1,-0.5408861637115479,Lincoln Mkz 2020,Clear Noon
184,0:53:34.307095,99.40534806251526,37.03703689575195,26.737966537475586,False,0.005506256208414122,180°  S,"( -0.2,  0.2,  9.7)","(  0.2, -0.0,  0.2)","( 237.0, -12.4)","( 0.000102,  0.002129)",0 m,24%,0%,1,-0.46682068705558777,Lincoln Mkz 2020,Clear Noon
185,0:53:35.207095,99.90644979476929,36.49635314941406,24.752473831176758,False,0.2727702083884378,180°  S,"( -0.0,  0.0,  9.9)","( -0.5, -1.6, -0.0)","( 237.0, -12.4)","( 0.000102,  0.002129)",0 m,0%,0%,1,-0.05634714290499687,Lincoln Mkz 2020,Clear Noon
186,0:53:37.157095,100.79817843437195,69.44445037841797,24.752473831176758,False,6.878672201924417,181° SW,"( -0.7, -0.4,  3.4)","( -5.2, 19.6, -1.1)","( 236.9, -13.0)","( 0.000113,  0.002130)",0 m,0%,0%,N,-0.05634714290499687,Tesla Cybertruck,Clear Noon
187,0:53:37.807095,101.31729125976562,51.28205490112305,10.36269474029541,False,6.502808907577036,181° SW,"( -0.6,  0.0, 11.3)","( -1.1, -4.6,  1.6)","( 237.0, -14.2)","( 0.000120,  0.002129)",0 m,0%,0%,N,-0.05634714290499687,Tesla Cybertruck,Clear Noon
188,0:53:38.407095,101.82866430282593,23.474178314208984,15.267176628112793,False,6.451333744846948,182° SW,"(  0.1,  0.4,  9.8)","(  0.4,  0.0,  3.3)","( 236.9, -15.4)","( 0.000129,  0.002128)",0 m,0%,0%,N,-0.11401398479938507,Tesla Cybertruck,Clear Noon
189,0:53:39.007095,102.33163571357727,23.980815887451172,16.155088424682617,False,6.3761862263495335,185° SW,"( -0.0, -0.2,  9.8)","( -0.3,  0.0,  9.9)","( 236.9, -16.4)","( 0.000139,  0.002127)",0 m,61%,0%,N,-0.35896581411361694,Tesla Cybertruck,Clear Noon
190,0:53:39.607095,102.84859466552734,23.75296974182129,14.556041717529297,False,5.017202895758447,187° SW,"(  4.2, -1.2,  9.8)","(  0.8,  0.9,-12.1)","( 236.9, -16.5)","( 0.000139,  0.002127)",0 m,68%,0%,1,-0.42712393403053284,Tesla Cybertruck,Clear Noon
191,0:53:40.207095,103.3577766418457,22.8832950592041,14.556041717529297,False,14.083372616781634,177° SE,"(  4.0, -2.7,  9.8)","( -0.8,  0.1,-27.9)","( 237.2, -14.7)","( 0.000123,  0.002132)",0 m,71%,0%,1,-0.43472057580947876,Tesla Cybertruck,Clear Noon
192,0:53:40.857095,103.8770477771759,24.93765640258789,14.992504119873047,False,0.5518772122435739,164° SE,"( -0.7,  0.6,  9.8)","( -6.7,  4.7,  1.5)","( 237.9, -13.2)","( 0.000110,  0.002141)",0 m,0%,0%,1,-0.43472057580947876,Tesla Cybertruck,Clear Noon
193,0:53:41.507095,104.40846300125122,24.509803771972656,15.267176628112793,False,1.0882008920755728,166° SE,"(  0.3, -0.2, 10.0)","(  5.7, -2.5,  1.5)","( 237.8, -13.4)","( 0.000111,  0.002138)",0 m,0%,0%,1,-0.3846689760684967,Tesla Cybertruck,Clear Noon
194,0:53:42.157095,104.95800924301147,24.390243530273438,19.30501937866211,False,0.4005943799616388,166° SE,"(  0.2, -0.1,  9.8)","( -0.2,  0.1,  0.4)","( 237.8, -13.4)","( 0.000112,  0.002138)",0 m,0%,0%,1,-0.21355357766151428,Tesla Cybertruck,Clear Noon
195,0:53:42.807095,105.47614669799805,23.696683883666992,18.115942001342773,False,0.007527093456944771,166° SE,"( -0.0, -0.0,  9.8)","(  0.0,  0.0, -0.0)","( 237.8, -13.5)","( 0.000112,  0.002138)",0 m,0%,0%,1,-0.05634714290499687,Tesla Cybertruck,Clear Noon
196,0:53:43.507095,105.99946546554565,24.15458869934082,18.975332260131836,False,0.02534016332728175,167° SE,"( -0.0,  0.0,  9.8)","( -0.2, -0.1,  0.0)","( 237.8, -13.5)","( 0.000112,  0.002138)",0 m,0%,0%,1,-0.0287561547011137,Tesla Cybertruck,Clear Noon
197,0:53:44.157095,106.50710940361023,31.446542739868164,18.939393997192383,False,0.006470895429030558,167° SE,"(  0.0, -0.0,  9.8)","( -0.2, -0.1,  0.0)","( 237.8, -13.5)","( 0.000112,  0.002138)",0 m,0%,0%,1,-0.05325353890657425,Tesla Cybertruck,Clear Noon
198,0:53:44.807095,107.04193925857544,24.752473831176758,18.214935302734375,False,0.000112019138218442,167° SE,"(  0.3,  0.0,  9.8)","(  0.1, -0.1, -0.2)","( 237.8, -13.5)","( 0.000112,  0.002138)",0 m,45%,0%,1,0.12071923911571503,Tesla Cybertruck,Clear Noon
199,0:53:45.507095,107.61292695999146,24.038461685180664,16.33987045288086,False,0.2071565075682209,168° SE,"( -0.1,  0.1, 10.3)","(  0.1,  0.1,  0.8)","( 237.8, -13.1)","( 0.000109,  0.002139)",0 m,93%,0%,1,0.13787910342216492,Tesla Cybertruck,Clear Noon
200,0:53:46.357095,108.1709520816803,35.211265563964844,14.57726001739502,False,0.10931405773087653,168° SE,"( -0.6,  0.1,  9.9)","( -0.6, -0.4, -0.0)","( 237.8, -13.1)","( 0.000109,  0.002139)",0 m,0%,0%,1,0.10406281799077988,Tesla Cybertruck,Clear Noon
201,0:53:47.307095,108.68724703788757,35.08771896362305,23.640661239624023,False,1.0882411687256284,168° SE,"(  0.3, -0.0,  9.6)","(  1.2, -0.6,  0.0)","( 237.8, -13.4)","( 0.000112,  0.002138)",0 m,0%,0%,1,-0.004535471089184284,Tesla Cybertruck,Clear Noon
202,0:53:48.007095,109.26155972480774,24.038461685180664,21.834060668945312,False,0.42819801367895133,168° SE,"(  0.1,  0.2,  9.7)","(  0.3,  0.1,  0.1)","( 237.8, -13.5)","( 0.000113,  0.002138)",0 m,0%,0%,1,-0.09105778485536575,Tesla Cybertruck,Clear Noon
203,0:53:48.657095,109.78557515144348,24.875621795654297,14.534883499145508,False,0.15364739514413944,168° SE,"( -0.0,  0.0,  9.8)","( -0.0, -0.0,  0.0)","( 237.7, -13.6)","( 0.000113,  0.002138)",0 m,0%,0%,1,-0.37806448340415955,Tesla Cybertruck,Clear Noon
204,0:53:49.257095,110.30179619789124,23.474178314208984,16.891891479492188,False,3.9799897878020225,167° SE,"(  4.2, -1.2,  9.8)","( -0.5, -0.3, -9.7)","( 237.8, -13.4)","( 0.000111,  0.002139)",0 m,71%,0%,1,-0.46682068705558777,Tesla Cybertruck,Clear Noon
205,0:53:50.157095,110.84280347824097,31.64556884765625,25.706941604614258,False,0.14106086914305677,165° SE,"(  0.1,  0.3,  9.8)","( -0.2, -0.0,  0.6)","( 238.0, -13.1)","( 0.000109,  0.002141)",0 m,82%,0%,1,-0.46682068705558777,Tesla Cybertruck,Clear Noon
206,0:53:51.107095,111.34386372566223,38.75969314575195,27.77777671813965,False,0.256970970195803,165° SE,"( -0.2,  0.4,  9.7)","(  1.8, -0.6,  0.0)","( 238.0, -13.1)","( 0.000109,  0.002141)",0 m,0%,0%,1,-0.2915348708629608,Tesla Cybertruck,Clear Noon
207,0:53:51.907095,111.869704246521,28.571428298950195,24.875621795654297,False,1.6788978549990798,166° SE,"(  0.9, -0.4, 11.0)","(  4.1, -1.9,  0.8)","( 238.0, -13.4)","( 0.000111,  0.002139)",0 m,0%,0%,1,-0.11401398479938507,Tesla Cybertruck,Clear Noon
208,0:53:52.657095,112.39494752883911,27.932960510253906,20.120723724365234,False,0.6440702768398443,166° SE,"(  0.2, -0.0,  9.8)","( -0.2,  0.1,  0.3)","( 237.9, -13.5)","( 0.000113,  0.002139)",0 m,0%,0%,1,-0.11401398479938507,Tesla Cybertruck,Clear Noon
209,0:53:53.407095,112.91173696517944,29.6735897064209,19.569473266601562,False,4.36640619097869,166° SE,"(  4.8, -0.3,  9.8)","( -0.1, -0.4, -2.7)","( 238.0, -13.3)","( 0.000111,  0.002140)",0 m,75%,0%,1,-0.11401398479938507,Tesla Cybertruck,Clear Noon
210,0:53:54.157095,113.4926655292511,27.77777671813965,16.69449234008789,False,0.14129301887601242,166° SE,"(  0.1,  0.2,  9.7)","(  0.1,  0.1,  0.8)","( 238.1, -13.1)","( 0.000109,  0.002141)",0 m,70%,0%,1,-0.2527843713760376,Tesla Cybertruck,Clear Noon
211,0:53:54.907095,114.00185298919678,28.571428298950195,17.761987686157227,False,0.7735621158736568,167° SE,"( -1.2,  0.4,  9.0)","( -6.3,  2.8,  0.8)","( 238.1, -13.1)","( 0.000110,  0.002141)",0 m,0%,0%,1,-0.15204371511936188,Tesla Cybertruck,Clear Noon
212,0:53:55.707095,114.56629657745361,28.40909194946289,20.36659812927246,False,1.1322053629491193,167° SE,"(  0.3,  0.0,  9.6)","(  1.4, -0.6,  0.5)","( 238.0, -13.4)","( 0.000112,  0.002140)",0 m,0%,0%,1,-0.0975353941321373,Tesla Cybertruck,Clear Noon
213,0:53:56.407095,115.0714008808136,28.571428298950195,20.0,False,0.41276602399414725,167° SE,"(  0.2, -0.0,  9.8)","(  0.0, -0.0,  0.2)","( 237.9, -13.6)","( 0.000113,  0.002139)",0 m,0%,0%,1,-0.0975353941321373,Tesla Cybertruck,Clear Noon
214,0:53:57.207095,115.61757493019104,28.735633850097656,18.08318328857422,False,0.0011003468325616198,167° SE,"( -0.0,  0.0,  9.8)","(  0.0,  0.0, -0.0)","( 237.9, -13.6)","( 0.000114,  0.002139)",0 m,0%,0%,1,-0.0975353941321373,Tesla Cybertruck,Clear Noon
215,0:53:57.907095,116.11976313591003,27.4725284576416,18.587360382080078,False,1.083923908214061e-06,167° SE,"( -0.0,  0.0,  9.8)","( -0.0, -0.0,  0.0)","( 237.9, -13.6)","( 0.000114,  0.002139)",0 m,0%,0%,1,-0.0975353941321373,Tesla Cybertruck,Clear Noon
216,0:53:58.657095,116.66089582443237,27.624309539794922,22.675735473632812,False,5.8409966903999056e-06,167° SE,"( -0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","( 237.9, -13.6)","( 0.000114,  0.002139)",0 m,0%,0%,1,-0.0975353941321373,Tesla Cybertruck,Clear Noon
217,0:53:59.257095,117.19433927536011,26.24671745300293,17.574691772460938,False,0.501038442697231,167° SE,"(  2.8, -0.1,  9.8)","( -0.2, -0.4, -0.8)","( 237.9, -13.6)","( 0.000113,  0.002139)",0 m,62%,0%,1,-0.11736346781253815,Tesla Cybertruck,Clear Noon
218,0:53:59.857095,117.71843457221985,23.255813598632812,17.667844772338867,False,0.2183709746003038,167° SE,"( -0.1,  0.1, 10.3)","(  0.1,  0.2,  0.3)","( 238.1, -13.1)","( 0.000109,  0.002141)",0 m,65%,0%,1,-0.11736346781253815,Tesla Cybertruck,Clear Noon
219,0:54:00.557095,118.25730848312378,24.875621795654297,17.667844772338867,False,0.33790636026370635,167° SE,"( -1.0,  0.2,  9.6)","( -0.7,  0.4,  0.2)","( 238.1, -13.1)","( 0.000109,  0.002141)",0 m,0%,0%,1,-0.11736346781253815,Tesla Cybertruck,Clear Noon
220,0:54:01.257095,118.77080392837524,26.80965232849121,15.527950286865234,False,1.4225802723616352,167° SE,"(  0.4, -0.2, 10.0)","(  5.5, -2.4,  0.6)","( 238.0, -13.4)","( 0.000111,  0.002140)",0 m,0%,0%,1,-0.11736346781253815,Tesla Cybertruck,Clear Noon
221,0:54:01.957095,119.2846908569336,26.954177856445312,17.27115821838379,False,0.5233071392921771,168° SE,"(  0.2, -0.0,  9.8)","( -0.1,  0.0,  0.3)","( 237.9, -13.5)","( 0.000113,  0.002139)",0 m,0%,0%,1,-0.11736346781253815,Tesla Cybertruck,Clear Noon
222,0:54:02.657095,119.8037326335907,27.700830459594727,17.06484603881836,False,0.2187306117561256,168° SE,"(  0.9, -0.1,  9.8)","(  0.0, -0.1,  0.0)","( 237.9, -13.6)","( 0.000113,  0.002139)",0 m,0%,0%,1,-0.11736346781253815,Tesla Cybertruck,Clear Noon
223,0:54:03.357095,120.31517314910889,27.700830459594727,19.45525360107422,False,0.00014394583764284463,168° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0,  0.0)","( 237.9, -13.6)","( 0.000113,  0.002139)",0 m,0%,0%,R,-0.11736346781253815,Tesla Cybertruck,Clear Noon
224,0:54:04.057095,120.83579921722412,27.173912048339844,21.14164924621582,False,0.04606319066010372,168° SE,"( -0.4,  0.0,  9.8)","(  0.0,  0.1,  0.5)","( 237.9, -13.6)","( 0.000113,  0.002139)",0 m,56%,0%,R,-0.20535169541835785,Tesla Cybertruck,Clear Noon
225,0:54:04.807095,121.39959836006165,26.66666603088379,22.22222328186035,False,9.475533825670404,172° SE,"( -3.6, -0.0,  9.8)","( -0.5, -0.2, 14.6)","( 237.6, -14.6)","( 0.000123,  0.002135)",0 m,76%,0%,R,-0.3180779814720154,Tesla Cybertruck,Clear Noon
226,0:54:05.507095,121.93135523796082,27.247955322265625,18.691587448120117,False,17.406164997742064,186° SW,"( -1.7, -1.7,  9.8)","( -0.5, -0.3, 23.5)","( 237.1, -17.7)","( 0.000150,  0.002128)",0 m,65%,0%,R,-0.3180779814720154,Tesla Cybertruck,Clear Noon
227,0:54:06.207095,122.45279479026794,25.316455841064453,17.605632781982422,False,21.194929110187598,203° SW,"( -2.1, -2.5,  9.8)","( -0.3, -0.2, 28.1)","( 237.6, -21.5)","( 0.000185,  0.002130)",0 m,71%,0%,R,-0.3180779814720154,Tesla Cybertruck,Clear Noon
228,0:54:06.907095,123.00841498374939,25.125627517700195,16.835018157958984,False,22.46020172422884,222° SW,"(  0.1, -4.8,  9.8)","(  0.9,  1.9, 19.5)","( 239.5, -25.4)","( 0.000221,  0.002145)",0 m,0%,0%,R,-0.20131303369998932,Tesla Cybertruck,Clear Noon
229,0:54:07.507095,123.51639866828918,24.213075637817383,13.020833015441895,False,16.052241750071257,228° SW,"( -0.5, -5.8,  8.3)","(-15.9,-14.3,  4.1)","( 241.5, -27.7)","( 0.000241,  0.002160)",0 m,0%,0%,R,-0.09428906440734863,Tesla Cybertruck,Clear Noon
230,0:54:08.157095,124.03290629386902,23.255813598632812,16.36661148071289,False,1.535870749259028,228° SW,"(  3.1,  0.2,  9.9)","(  4.3, -0.5,  0.2)","( 242.0, -28.3)","( 0.000247,  0.002168)",0 m,0%,0%,R,-0.07827173173427582,Tesla Cybertruck,Clear Noon
231,0:54:09.057095,124.55712985992432,34.60207748413086,24.096385955810547,False,0.028972106144506495,228° SW,"( -0.2,  0.5,  9.8)","(  0.0, -0.1, -0.0)","( 242.1, -28.3)","( 0.000247,  0.002168)",0 m,0%,0%,R,-0.07827173173427582,Tesla Cybertruck,Clear Noon
232,0:54:09.957095,125.05990624427795,36.630035400390625,29.498525619506836,False,0.012328760492400266,228° SW,"( -0.2,  0.5,  9.8)","( -0.1,  0.1,  0.1)","( 242.1, -28.3)","( 0.000247,  0.002168)",0 m,51%,0%,R,-0.07827173173427582,Tesla Cybertruck,Clear Noon
233,0:54:10.907095,125.58255195617676,36.764705657958984,29.761905670166016,False,0.056688609685212214,229° SW,"( -0.3,  0.4,  9.8)","(  0.1,  0.1,  0.1)","( 242.1, -28.3)","( 0.000247,  0.002168)",0 m,17%,0%,R,-0.07827173173427582,Tesla Cybertruck,Clear Noon
234,0:54:11.857095,126.09841632843018,36.630035400390625,23.20185661315918,False,0.0985037089581556,229° SW,"( -0.3,  0.6,  9.7)","(  0.0, -0.3,  0.0)","( 242.1, -28.4)","( 0.000247,  0.002169)",0 m,0%,0%,R,-0.07827173173427582,Tesla Cybertruck,Clear Noon
235,0:54:12.807095,126.62447929382324,35.08771896362305,25.188915252685547,False,0.009945919074416703,229° SW,"( -0.3,  0.6,  9.8)","(  0.1,  0.0, -0.0)","( 242.1, -28.4)","( 0.000247,  0.002169)",0 m,0%,0%,1,-0.07827173173427582,Tesla Cybertruck,Clear Noon
236,0:54:13.807095,127.17555356025696,35.971221923828125,26.8817195892334,False,1.8420812328251734,229° SW,"(  4.3,  0.3, 10.0)","( -1.1, -1.0, -1.2)","( 242.0, -28.3)","( 0.000247,  0.002168)",0 m,74%,0%,1,-0.07827173173427582,Tesla Cybertruck,Clear Noon
237,0:54:14.757095,127.71500396728516,34.843204498291016,24.038461685180664,False,14.500825169879137,227° SW,"( -3.8,  3.6,  7.9)","( 42.3, -0.8,  4.7)","( 240.5, -26.5)","( 0.000230,  0.002152)",0 m,89%,0%,1,-0.00755595276132226,Tesla Cybertruck,Clear Noon
238,0:54:15.657095,128.2370409965515,34.24657440185547,25.125627517700195,False,29.60365697363496,239° SW,"(  7.4,  2.7, 19.4)","( -3.3,  6.1, 16.7)","( 236.4, -22.6)","( 0.000198,  0.002117)",0 m,76%,0%,1,0.13787910342216492,Tesla Cybertruck,Clear Noon
239,0:54:16.507095,128.7428421974182,34.722225189208984,26.385223388671875,False,38.40107612233524,261° SW,"( -1.2,  5.4,  9.9)","( -0.0,  0.9, 28.2)","( 228.1, -20.2)","( 0.000180,  0.002041)",0 m,10%,0%,1,0.18941646814346313,Tesla Cybertruck,Clear Noon
240,0:54:17.407096,129.26679849624634,34.722225189208984,25.906734466552734,False,31.436964737301523,275° NW,"( -2.3, -0.4,  9.8)","( -0.1, -0.0, -0.6)","( 219.5, -20.6)","( 0.000186,  0.001963)",0 m,0%,0%,1,-0.00755595276132226,Tesla Cybertruck,Clear Noon
241,0:54:18.307096,129.77489399909973,34.24657440185547,25.06265640258789,False,25.08036291307786,264° SW,"( -1.9, -1.6,  9.8)","(  0.2,  0.0,-13.5)","( 212.6, -20.2)","( 0.000181,  0.001901)",0 m,0%,0%,1,-0.1344161480665207,Tesla Cybertruck,Clear Noon
242,0:54:19.207096,130.30620455741882,34.722225189208984,22.624433517456055,False,19.275489048828355,260° SW,"( -1.5,  1.2,  9.8)","( -0.1,  0.0,  7.7)","( 207.3, -19.2)","( 0.000171,  0.001853)",0 m,0%,0%,1,0.09752273559570312,Tesla Cybertruck,Clear Noon
243,0:54:20.107096,130.82295036315918,34.722225189208984,22.988506317138672,False,15.400149239808675,266° SW,"( -1.1, -1.4,  9.8)","( -1.3, -0.0,  0.5)","( 203.0, -18.9)","( 0.000169,  0.001815)",0 m,0%,0%,1,0.0015039155259728432,Tesla Cybertruck,Clear Noon
244,0:54:22.157096,131.6355583667755,87.71929931640625,26.595745086669922,False,0.7007127217644051,264° SW,"( -0.0,  0.0, 10.6)","( -0.1,  0.1,  0.0)","( 199.7, -18.6)","( 0.000166,  0.001785)",0 m,0%,0%,N,-0.0846380814909935,Ford Crown,Clear Noon
245,0:54:23.057096,132.17770409584045,33.11258316040039,13.717421531677246,False,0.007568904550845438,264° SW,"( -0.0,  0.0,  9.8)","( -0.0, -0.0,  0.0)","( 199.7, -18.6)","( 0.000166,  0.001785)",0 m,0%,0%,N,-0.0878409817814827,Ford Crown,Clear Noon
246,0:54:24.007096,132.71861720085144,35.71428680419922,27.397258758544922,False,7.641315739154196e-07,264° SW,"( -0.0,  0.0,  9.8)","( -0.0, -0.0, -0.0)","( 199.7, -18.6)","( 0.000166,  0.001785)",0 m,0%,0%,N,-0.07827173173427582,Ford Crown,Clear Noon
247,0:54:26.007096,133.485009431839,92.59259033203125,24.81389617919922,False,14.447910690307618,264° SW,"(  0.2,  0.1, 94.4)","(  3.7, -1.6, -0.0)","( 199.7, -18.6)","( 0.000166,  0.001785)",0 m,0%,0%,N,0.0,Volkswagen T2 2021,Clear Noon
248,0:54:27.057096,134.0059142112732,40.16064453125,14.619882583618164,False,0.058811768973251244,264° SW,"(  0.0, -0.0, 10.0)","(  0.0, -0.1,  0.0)","( 199.7, -18.6)","( 0.000166,  0.001785)",0 m,0%,0%,N,-0.07510718703269958,Volkswagen T2 2021,Clear Noon
249,0:54:28.557096,134.5636384487152,81.30081176757812,26.525197982788086,False,17.65548763275147,264° SW,"(  0.0,  0.8, 51.9)","(  4.8, -0.1,  0.0)","( 199.7, -18.6)","( 0.000166,  0.001785)",0 m,0%,0%,N,-0.07510718703269958,Carlamotors Firetru…,Clear Noon
250,0:54:29.307096,135.0940146446228,27.77777671813965,11.025358200073242,False,0.5236091584158038,264° SW,"( -0.0, -0.0,  9.8)","( -0.2, -0.0, -0.0)","( 199.7, -18.6)","( 0.000166,  0.001785)",0 m,0%,0%,N,-0.07510718703269958,Carlamotors Firetru…,Clear Noon
251,0:54:30.007096,135.62370491027832,26.385223388671875,19.230770111083984,False,0.1325208547047284,264° SW,"(  0.3, -0.0,  9.7)","( -0.1, -0.0, -0.0)","( 199.7, -18.6)","( 0.000166,  0.001785)",0 m,26%,0%,1,-0.06881263852119446,Carlamotors Firetru…,Clear Noon
252,0:54:30.707096,136.12499570846558,26.80965232849121,17.30103874206543,False,2.779086510335831,264° SW,"(  1.3,  0.0,  9.8)","(  0.0,  0.0, -0.2)","( 199.4, -18.5)","( 0.000166,  0.001782)",0 m,37%,0%,1,0.0015039155259728432,Carlamotors Firetru…,Clear Noon
253,0:54:31.457096,136.64774203300476,28.98550796508789,19.841270446777344,False,7.2984464667264755,264° SW,"(  2.4,  0.1,  9.8)","(  0.0, -0.1,  0.3)","( 198.4, -18.4)","( 0.000165,  0.001773)",0 m,37%,0%,1,0.010565799660980701,Carlamotors Firetru…,Clear Noon
254,0:54:32.257096,137.1673219203949,31.152647018432617,20.120723724365234,False,11.31787441982462,265° SW,"(  1.5,  0.2,  9.8)","( -0.0, -0.0,  2.5)","( 196.1, -18.3)","( 0.000163,  0.001753)",0 m,41%,0%,1,0.05943726375699043,Carlamotors Firetru…,Clear Noon
255,0:54:33.057096,137.69386076927185,31.05590057373047,22.321428298950195,False,15.588191856763062,267° SW,"(  1.3, -0.4,  9.8)","( -0.3,  0.0,  0.5)","( 193.2, -18.1)","( 0.000163,  0.001727)",0 m,42%,0%,1,0.0015039155259728432,Carlamotors Firetru…,Clear Noon
256,0:54:33.807096,138.19783234596252,29.32551383972168,20.36659812927246,False,15.507123097175427,265° SW,"( -0.7, -0.3,  9.8)","(  0.2, -0.0, -4.2)","( 189.7, -17.8)","( 0.000159,  0.001695)",0 m,0%,0%,1,-0.07827173173427582,Carlamotors Firetru…,Clear Noon
257,0:54:35.407096,138.70511603355408,65.35948181152344,20.36659812927246,False,2.0427969656111262,264° SW,"( -0.1,  0.0,  9.2)","( -1.2,  0.6,  0.0)","( 189.5, -17.8)","( 0.000159,  0.001694)",0 m,0%,0%,N,-0.0846380814909935,Nissan Patrol 2021,Clear Noon
258,0:54:36.207096,139.2218017578125,31.948883056640625,22.075054168701172,False,0.04092279410079776,264° SW,"(  0.0, -0.0, 10.1)","(  0.0, -0.0,  0.0)","( 189.5, -17.8)","( 0.000159,  0.001693)",0 m,0%,0%,N,-0.0846380814909935,Nissan Patrol 2021,Clear Noon
259,0:54:37.007096,139.74680972099304,30.76923179626465,21.5982723236084,False,0.003987975572558854,264° SW,"( -0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","( 189.5, -17.8)","( 0.000159,  0.001693)",0 m,0%,0%,N,-0.0846380814909935,Nissan Patrol 2021,Clear Noon
260,0:54:37.807096,140.27624225616455,30.674846649169922,23.364486694335938,False,2.6093759845770477e-05,264° SW,"( -0.0, -0.0,  9.8)","(  0.0,  0.0, -0.0)","( 189.5, -17.8)","( 0.000159,  0.001693)",0 m,0%,0%,N,-0.11401398479938507,Nissan Patrol 2021,Clear Noon
261,0:54:38.657096,140.82595491409302,30.674846649169922,27.700830459594727,False,3.9143595996614004e-06,264° SW,"( -0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","( 189.5, -17.8)","( 0.000159,  0.001693)",0 m,0%,0%,N,-0.14846764504909515,Nissan Patrol 2021,Clear Noon
262,0:54:39.357096,141.40699315071106,24.096385955810547,21.276596069335938,False,6.078694791095971e-06,264° SW,"( -0.0, -0.0,  9.8)","( -0.0, -0.0, -0.0)","( 189.5, -17.8)","( 0.000159,  0.001693)",0 m,29%,0%,N,-0.12412142008543015,Nissan Patrol 2021,Clear Noon
263,0:54:40.007096,141.93050146102905,24.93765640258789,14.32664680480957,False,1.5418007566765436e-06,264° SW,"( -0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","( 189.5, -17.8)","( 0.000159,  0.001693)",0 m,48%,0%,N,-0.11068327724933624,Nissan Patrol 2021,Clear Noon
264,0:54:40.657096,142.45692253112793,24.81389617919922,19.193857192993164,False,1.8291560805486002,264° SW,"(  1.2, -0.1,  9.9)","( -0.1, -0.4, -1.3)","( 189.4, -17.8)","( 0.000159,  0.001693)",0 m,71%,0%,1,-0.11068327724933624,Nissan Patrol 2021,Clear Noon
265,0:54:41.357096,143.00812244415283,25.706941604614258,18.18181800842285,False,4.079515292698945,263° SW,"( -0.7,  0.1,  9.8)","(  0.1,  0.3, -2.5)","( 188.7, -17.6)","( 0.000157,  0.001686)",0 m,0%,0%,1,-0.11401398479938507,Nissan Patrol 2021,Clear Noon
266,0:54:42.007096,143.5151081085205,24.570024490356445,17.667844772338867,False,2.1722372130494434,261° SW,"( -0.6, -0.0,  9.8)","( -0.1, -0.1, -0.8)","( 188.2, -17.5)","( 0.000156,  0.001682)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
267,0:54:42.757096,144.0528862476349,28.089887619018555,19.30501937866211,False,1.1375762299467762,261° SW,"( -0.2, -0.0,  9.8)","( -0.0, -0.0, -0.4)","( 187.9, -17.5)","( 0.000156,  0.001679)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
268,0:54:43.407096,144.63067603111267,22.47191047668457,15.174507141113281,False,0.5850410136146936,261° SW,"( -0.2,  0.0,  9.8)","(  0.0,  0.0, -0.1)","( 187.8, -17.4)","( 0.000155,  0.001678)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
269,0:54:44.157096,145.1723186969757,25.38071060180664,18.348623275756836,False,0.29448409379242746,261° SW,"( -0.1,  0.0,  9.8)","(  0.0,  0.0, -0.0)","( 187.7, -17.4)","( 0.000155,  0.001677)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
270,0:54:44.757096,145.6739525794983,27.027027130126953,15.898250579833984,False,0.1960118945714913,261° SW,"( -0.1,  0.0,  9.8)","(  0.0,  0.0, -0.0)","( 187.7, -17.4)","( 0.000155,  0.001677)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
